name,url,price,rating,reviews,product_id,category,page,price_numeric,rating_numeric,review_count,price_category,popularity_score,currency
Senbono V37Z 1.46-inch HD Screen bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/Senbono-V37Z-1_46-inch-HD-Screen-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2040857.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£46.64,,0,2040857,Smart Watch,2,46.64,4.8344054054054055,0,Premium,38.675243243243244,£
Senbono AK87 1.7-inch HD Screen Built-in Flashlight 1000mAh Massive Battery bluetooth Call Heart Rate Blood Oxygen Monitor Sleep Monitoring Smart Voice Assistant Multi-sport Modes Music Playback IP68 Waterproof Smart Watch,https://www.banggood.com/Senbono-AK87-1_7-inch-HD-Screen-Built-in-Flashlight-1000mAh-Massive-Battery-bluetooth-Call-Heart-Rate-Blood-Oxygen-Monitor-Sleep-Monitoring-Smart-Voice-Assistant-Multi-sport-Modes-Music-Playback-IP68-Waterproof-Smart-Watch-p-2040858.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£46.64,,0,2040858,Smart Watch,2,46.64,4.8344054054054055,0,Premium,38.675243243243244,£
W5VP Smart Fitness Bracelet IP65 Waterproof Sleep Monitor Step Counter LED Display 45 Days Standby Activity Tracker Smart Watch for Men Women,https://www.banggood.com/W5VP-Smart-Fitness-Bracelet-IP65-Waterproof-Sleep-Monitor-Step-Counter-LED-Display-45-Days-Standby-Activity-Tracker-Smart-Watch-for-Men-Women-p-2040859.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£12.43,,0,2040859,Smart Watch,2,12.43,4.8344054054054055,0,Mid-range,38.675243243243244,£
Senbono G300 2.01-inch HD Screen GPS Positioning LED Flashlight bluetooth Call Heart Rate Blood Oxygen Monitor Sleep Monitoring Breathing Exercise Smart Voice Assistant Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/Senbono-G300-2_01-inch-HD-Screen-GPS-Positioning-LED-Flashlight-bluetooth-Call-Heart-Rate-Blood-Oxygen-Monitor-Sleep-Monitoring-Breathing-Exercise-Smart-Voice-Assistant-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2040860.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£38.86,,0,2040860,Smart Watch,2,38.86,4.8344054054054055,0,Premium,38.675243243243244,£
V25Z 1.85-inch HD Screen 3D Dynamic Dial bluetooth Call Heart Rate Blood Oxygen Monitor Sleep Monitoring Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/V25Z-1_85-inch-HD-Screen-3D-Dynamic-Dial-bluetooth-Call-Heart-Rate-Blood-Oxygen-Monitor-Sleep-Monitoring-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2040964.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£31.09,,0,2040964,Smart Watch,2,31.09,4.8344054054054055,0,Premium,38.675243243243244,£
Senbono G100 1.46-inch AMOLED Display Built-in 128MB+128MB GPS 5ATM Waterproof bluetooth Call Heart Rate Blood Oxygen Monitor Sleep Monitoring Multi-sport Modes SOS Call Smart Watch,https://www.banggood.com/Senbono-G100-1_46-inch-AMOLED-Display-Built-in-128MB+128MB-GPS-5ATM-Waterproof-bluetooth-Call-Heart-Rate-Blood-Oxygen-Monitor-Sleep-Monitoring-Multi-sport-Modes-SOS-Call-Smart-Watch-p-2041386.html?cur_warehouse=CN&ID=6296062&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£38.86,,0,2041386,Smart Watch,2,38.86,4.8344054054054055,0,Premium,38.675243243243244,£
ATRSmart Counting Watch with Countdown Timer Pedometer 8 Alarms IP67 Waterproof Magnetic Charging Fitness Tracker Health Monitor LED Display Smart Bracelet,https://www.banggood.com/ATRSmart-Counting-Watch-with-Countdown-Timer-Pedometer-8-Alarms-IP67-Waterproof-Magnetic-Charging-Fitness-Tracker-Health-Monitor-LED-Display-Smart-Bracelet-p-2041477.html?cur_warehouse=CN&ID=6287832&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£23.24,,0,2041477,Smart Watch,2,23.24,4.8344054054054055,0,Mid-range,38.675243243243244,£
UN116 Step Counting Watch with Timer Pedometer Vibration Reminder IP67 Waterproof USB Charging Fitness Tracker Health Monitor LED Display Smart Bracelet,https://www.banggood.com/UN116-Step-Counting-Watch-with-Timer-Pedometer-Vibration-Reminder-IP67-Waterproof-USB-Charging-Fitness-Tracker-Health-Monitor-LED-Display-Smart-Bracelet-p-2042007.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£15.54,,0,2042007,Smart Watch,2,15.54,4.8344054054054055,0,Mid-range,38.675243243243244,£
T69 1.83-inch HD Screen Voice Assistant bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Multi-sport Modes IP67 Waterproof Smart Watch,https://www.banggood.com/T69-1_83-inch-HD-Screen-Voice-Assistant-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Multi-sport-Modes-IP67-Waterproof-Smart-Watch-p-2042704.html?cur_warehouse=CN&ID=6287848&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£23.31,,0,2042704,Smart Watch,2,23.31,4.8344054054054055,0,Mid-range,38.675243243243244,£
T60 1.39-inch HD Screen Voice Assistant bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/T60-1_39-inch-HD-Screen-Voice-Assistant-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2042706.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£25.65,,0,2042706,Smart Watch,2,25.65,4.8344054054054055,0,Premium,38.675243243243244,£
T23 1.39-inch HD Screen 2-in-1 TWS Earbuds Voice Assistant bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Breathing Training Sleep Monitoring Multi-sport Modes Smart Watch,https://www.banggood.com/T23-1_39-inch-HD-Screen-2-in-1-TWS-Earbuds-Voice-Assistant-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Breathing-Training-Sleep-Monitoring-Multi-sport-Modes-Smart-Watch-p-2043059.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£46.64,,0,2043059,Smart Watch,2,46.64,4.8344054054054055,0,Premium,38.675243243243244,£
T69 1.83-inch HD Screen Voice Assistant bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Multi-sport Modes IP67 Waterproof Smart Watch,https://www.banggood.com/T69-1_83-inch-HD-Screen-Voice-Assistant-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Multi-sport-Modes-IP67-Waterproof-Smart-Watch-p-2043060.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£23.31,,0,2043060,Smart Watch,2,23.31,4.8344054054054055,0,Mid-range,38.675243243243244,£
[2025World Premiere]Zeblaze Btalk 3 GPS 1.43inch AMOLED Display GPS  Double Straps 3ATM Waterproof bluetooth Call Heart Rate Blood Oxygen Monitor Sleep Monitoring Female Tracking Breathing Training Multi-sport Modes Smart Watch,https://www.banggood.com/2025World-PremiereZeblaze-Btalk-3-GPS-1_43inch-AMOLED-Display-GPS-Double-Straps-3ATM-Waterproof-bluetooth-Call-Heart-Rate-Blood-Oxygen-Monitor-Sleep-Monitoring-Female-Tracking-Breathing-Training-Multi-sport-Modes-Smart-Watch-p-2028738.html?cur_warehouse=CN&ID=6330212&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£46.64,4.96,24,2028738,Smart Watch,2,46.64,4.96,24,Premium,40.11676069153777,£
Original Xiaomi Smart Band 9 1.62inch AMOLED Display bluetooth Call Heart Rate Blood Oxygen Monitor Sleep Monitoring Women's Health Breath Training Multi-sport Modes Music Playback 5ATM Waterproof Smart Watch Chinese Version,https://www.banggood.com/Original-Xiaomi-Smart-Band-9-1_62inch-AMOLED-Display-bluetooth-Call-Heart-Rate-Blood-Oxygen-Monitor-Sleep-Monitoring-Womens-Health-Breath-Training-Multi-sport-Modes-Music-Playback-5ATM-Waterproof-Smart-Watch-Chinese-Version-p-2028839.html?cur_warehouse=CN&ID=6287840&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£62.19,5.0,5,2028839,Smart Watch,2,62.19,5.0,5,Premium,40.09099181073704,£
Weofly Pioneers 1.95inch AMOLED Display bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Stress Tracking Female Health Breathing Exercise Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/Weofly-Pioneers-1_95inch-AMOLED-Display-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Stress-Tracking-Female-Health-Breathing-Exercise-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2029024.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£31.09,,0,2029024,Smart Watch,2,31.09,4.8344054054054055,0,Premium,38.675243243243244,£
Weofly Explorer 1.43inch AMOLED Display AI Voice Assistant bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Breathing Exercise Female Health Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/Weofly-Explorer-1_43inch-AMOLED-Display-AI-Voice-Assistant-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Breathing-Exercise-Female-Health-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2029033.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£27.20,5.0,3,2029033,Smart Watch,2,27.2,5.0,3,Premium,40.05459508644223,£
Senbono C20pro 1.83inch HD Screen bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Breathe Training Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/Senbono-C20pro-1_83inch-HD-Screen-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Breathe-Training-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2029552.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£25.65,,0,2029552,Smart Watch,2,25.65,4.8344054054054055,0,Premium,38.675243243243244,£
SENBONO TG06 1.85inch HD Screen GPS Compass bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Women's Health Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/SENBONO-TG06-1_85inch-HD-Screen-GPS-Compass-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Womens-Health-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2029816.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£21.76,,0,2029816,Smart Watch,2,21.76,4.8344054054054055,0,Mid-range,38.675243243243244,£
Senbono R11 1.47inch HD Curved Screen bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Female Health Reminder Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/Senbono-R11-1_47inch-HD-Curved-Screen-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Female-Health-Reminder-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2029817.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£17.10,5.0,4,2029817,Smart Watch,2,17.1,5.0,4,Mid-range,40.07279344858963,£
H89 1.46inch HD Screen bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Breathing Training Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/H89-1_46inch-HD-Screen-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Breathing-Training-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2029850.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£15.54,,0,2029850,Smart Watch,2,15.54,4.8344054054054055,0,Mid-range,38.675243243243244,£
ET650 1.57inch HD Screen ECG HRV Lorenz Analysis Micro-physical Examination Heart Rate Blood Pressure Blood Composition SpO2 Monitor Sleep Monitoring Non-invasive Blood Glucose Measurement SOS Emergency Call Respiratory Training Metto IP68 Smart Watch,https://www.banggood.com/ET650-1_57inch-HD-Screen-ECG-HRV-Lorenz-Analysis-Micro-physical-Examination-Heart-Rate-Blood-Pressure-Blood-Composition-SpO2-Monitor-Sleep-Monitoring-Non-invasive-Blood-Glucose-Measurement-SOS-Emergency-Call-Respiratory-Training-Metto-IP68-Smart-Watch-p-2029852.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£24.87,5.0,3,2029852,Smart Watch,2,24.87,5.0,3,Premium,40.05459508644223,£
LEMFO LF38 1.6inch HD Screen GPS Compass Altitude Voice Assistant bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Breathing Training Female Menstrual Cycle Multi-sport Modes Smart Watch,https://www.banggood.com/LEMFO-LF38-1_6inch-HD-Screen-GPS-Compass-Altitude-Voice-Assistant-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Breathing-Training-Female-Menstrual-Cycle-Multi-sport-Modes-Smart-Watch-p-2029853.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£31.09,5.0,2,2029853,Smart Watch,2,31.09,5.0,2,Premium,40.03639672429482,£
ET588 1.96inch AMOLED Display ECG Micro-physical Examination Function bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Metto BMI Uric Acid Lipid Function Breathing Exercise Stress Testing Call IP68 Waterproof Smart Watch,https://www.banggood.com/ET588-1_96inch-AMOLED-Display-ECG-Micro-physical-Examination-Function-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Metto-BMI-Uric-Acid-Lipid-Function-Breathing-Exercise-Stress-Testing-Call-IP68-Waterproof-Smart-Watch-p-2029854.html?cur_warehouse=CN&ID=6324103&rmmds=CategoryElectronicsPop&trace_id=b6681764175646193,£38.86,4.8,5,2029854,Smart Watch,2,38.86,4.8,5,Premium,38.490991810737036,£
[2025World Premiere]Zeblaze GTS 3 GPS 2.01inch HD Screen 3ATM Waterproof bluetooth Call Heart Rate Blood Oxygen Monitor Sleep Monitoring Stress Tracking Breathing Exercise HRV Function Women's Headlth Multi-sport Modes Smart Watch,https://www.banggood.com/2025World-PremiereZeblaze-GTS-3-GPS-2_01inch-HD-Screen-3ATM-Waterproof-bluetooth-Call-Heart-Rate-Blood-Oxygen-Monitor-Sleep-Monitoring-Stress-Tracking-Breathing-Exercise-HRV-Function-Womens-Headlth-Multi-sport-Modes-Smart-Watch-p-2030617.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£17.10,5.0,8,2030617,Smart Watch,3,17.1,5.0,8,Mid-range,40.14558689717926,£
S28 1.39inch HD Screen Air Pump Airbag Type NFC bluetooth Call Heart Rate Blood Pressure Blood Glucose SpO2 Monitor Sleep Monitoring Uric Acid Lipid Function Breathing Exercise SOS Emergency Call Multi-sport Modes Music Playback Smart Watch,https://www.banggood.com/S28-1_39inch-HD-Screen-Air-Pump-Airbag-Type-NFC-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Glucose-SpO2-Monitor-Sleep-Monitoring-Uric-Acid-Lipid-Function-Breathing-Exercise-SOS-Emergency-Call-Multi-sport-Modes-Music-Playback-Smart-Watch-p-2029855.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£56.74,5.0,1,2029855,Smart Watch,3,56.74,5.0,1,Premium,40.01819836214741,£
YK06 1.53inch HD Screen LED Flashlight Compass 40 Days Battery Life bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/YK06-1_53inch-HD-Screen-LED-Flashlight-Compass-40-Days-Battery-Life-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2031292.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£19.43,,0,2031292,Smart Watch,3,19.43,4.8344054054054055,0,Mid-range,38.675243243243244,£
LIGE P8 1.69inch HD Screen bluetooth Call Heart Rate Blood Pressure SpO2 Monitor Sleep Monitoring Multi-sport Modes Music Playback IP67 Waterproof Smart Watch,https://www.banggood.com/LIGE-P8-1_69inch-HD-Screen-bluetooth-Call-Heart-Rate-Blood-Pressure-SpO2-Monitor-Sleep-Monitoring-Multi-sport-Modes-Music-Playback-IP67-Waterproof-Smart-Watch-p-2020793.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£12.43,3.0,1,2020793,Smart Watch,3,12.43,3.0,1,Mid-range,24.018198362147405,£
QX15 1.85inch HD Screen HiFi Music Voice Assistant bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Women's Health Multi-sport Modes Music Playback IP68 Waterproof Smart Watch,https://www.banggood.com/QX15-1_85inch-HD-Screen-HiFi-Music-Voice-Assistant-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Womens-Health-Multi-sport-Modes-Music-Playback-IP68-Waterproof-Smart-Watch-p-2020798.html?cur_warehouse=CN&ID=6287840&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£31.09,,0,2020798,Smart Watch,3,31.09,4.8344054054054055,0,Premium,38.675243243243244,£
T82 1.43inch AMOLED Display Non-invasive Blood Glucose HRV Detection Metto Function NFC bluetooth Call Heart Rate Blood Pressure SpO2 Monitor Sleep Monitoring SOS Emergency Call Multi-sport Modes Music Playback IP68 Waterproof Smart Watch,https://www.banggood.com/T82-1_43inch-AMOLED-Display-Non-invasive-Blood-Glucose-HRV-Detection-Metto-Function-NFC-bluetooth-Call-Heart-Rate-Blood-Pressure-SpO2-Monitor-Sleep-Monitoring-SOS-Emergency-Call-Multi-sport-Modes-Music-Playback-IP68-Waterproof-Smart-Watch-p-2021827.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£22.54,4.83,6,2021827,Smart Watch,3,22.54,4.83,6,Mid-range,38.74919017288444,£
i68 1.59-inch HD Screen bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Multi-sport Modes Music Playback IP67 Waterproof Smart Watch,https://www.banggood.com/I68-1_59-inch-HD-Screen-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Multi-sport-Modes-Music-Playback-IP67-Waterproof-Smart-Watch-p-2021849.html?cur_warehouse=CN&ID=6328875&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£21.76,4.67,3,2021849,Smart Watch,3,21.76,4.67,3,Mid-range,37.41459508644222,£
HW50 1.6inch HD Screen LED Flashlight bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Multi-sport Modes Music Playback IP67 Waterproof Smart Watch,https://www.banggood.com/HW50-1_6inch-HD-Screen-LED-Flashlight-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Multi-sport-Modes-Music-Playback-IP67-Waterproof-Smart-Watch-p-2021857.html?cur_warehouse=CN&ID=6287843&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£17.10,,0,2021857,Smart Watch,3,17.1,4.8344054054054055,0,Mid-range,38.675243243243244,£
HW20 1.52inch HD Screen ECG+PPG bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Multi-sport Modes IP67 Waterproof Smart Watch,https://www.banggood.com/HW20-1_52inch-HD-Screen-ECG+PPG-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Multi-sport-Modes-IP67-Waterproof-Smart-Watch-p-2021858.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£15.54,4.5,6,2021858,Smart Watch,3,15.54,4.5,6,Mid-range,36.10919017288444,£
DT108 1.96inch HD Screen GPS Track AI Voice Assistant bluetooth Call Heart Rate Blood Oxygen Monitor Sleep Monitoring Electrocardiogram Function Multi-sport Modes Music Playback IP68 Waterproof Smart Watch,https://www.banggood.com/DT108-1_96inch-HD-Screen-GPS-Track-AI-Voice-Assistant-bluetooth-Call-Heart-Rate-Blood-Oxygen-Monitor-Sleep-Monitoring-Electrocardiogram-Function-Multi-sport-Modes-Music-Playback-IP68-Waterproof-Smart-Watch-p-2021859.html?cur_warehouse=CN&ID=6287853&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£15.54,,0,2021859,Smart Watch,3,15.54,4.8344054054054055,0,Mid-range,38.675243243243244,£
DTM1 1.43 inch AMOLED Display AI Voice Assistant GPS bluetooth Call Heart Rate Monitor Breathe Training Sleep Monitoring Multi-sport Modes Music Playback IP68 Waterproof Smart Watch,https://www.banggood.com/DTM1-1_43-inch-AMOLED-Display-AI-Voice-Assistant-GPS-bluetooth-Call-Heart-Rate-Monitor-Breathe-Training-Sleep-Monitoring-Multi-sport-Modes-Music-Playback-IP68-Waterproof-Smart-Watch-p-2021862.html?cur_warehouse=CN&ID=6287853&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£25.65,5.0,1,2021862,Smart Watch,3,25.65,5.0,1,Premium,40.01819836214741,£
LOKMAT ZEUS 4 PRO 1.43inch AMOLED Display 5ATM Waterproof AI Voice Assistant bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Monitoring Body Temperature Detection Multi-sport Modes Music Playback Smart Watch,https://www.banggood.com/LOKMAT-ZEUS-4-PRO-1_43inch-AMOLED-Display-5ATM-Waterproof-AI-Voice-Assistant-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Monitoring-Body-Temperature-Detection-Multi-sport-Modes-Music-Playback-Smart-Watch-p-2025761.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£22.54,5.0,1,2025761,Smart Watch,3,22.54,5.0,1,Mid-range,40.01819836214741,£
ET593 1.72 inch HD ECG Micro-physical Examination HRV Detection Non-invasive Blood Sugar Monitoring Uric Acid Lipid Health Smart Watch,https://www.banggood.com/ET593-1_72-inch-HD-ECG-Micro-physical-Examination-HRV-Detection-Non-invasive-Blood-Sugar-Monitoring-Uric-Acid-Lipid-Health-Smart-Watch-p-2025914.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£25.65,,0,2025914,Smart Watch,3,25.65,4.8344054054054055,0,Premium,38.675243243243244,£
ET587 1.96inch AMOLED Display ECG Function Micro-physical Examination SOS Emergency bluetooth Call Heart Rate Blood Pressure Blood Oxygen Monitor Sleep Body Temperature Measurement Women's Health Multi-sport Modes IP68 Waterproof Smart Watch,https://www.banggood.com/ET587-1_96inch-AMOLED-Display-ECG-Function-Micro-physical-Examination-SOS-Emergency-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Oxygen-Monitor-Sleep-Body-Temperature-Measurement-Womens-Health-Multi-sport-Modes-IP68-Waterproof-Smart-Watch-p-2026271.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£25.65,4.67,3,2026271,Smart Watch,3,25.65,4.67,3,Premium,37.41459508644222,£
S18 2.01inch HD Screen Air Pump Airbag Type Voice Broadcast bluetooth Call Heart Rate Blood Pressure Blood Glucose Blood Lipid SpO2 Monitor Uric Acid Function Body Temperature Measurement SOS Emergency Call Multi-sport Modes Music Playback Smart Watch,https://www.banggood.com/S18-2_01inch-HD-Screen-Air-Pump-Airbag-Type-Voice-Broadcast-bluetooth-Call-Heart-Rate-Blood-Pressure-Blood-Glucose-Blood-Lipid-SpO2-Monitor-Uric-Acid-Function-Body-Temperature-Measurement-SOS-Emergency-Call-Multi-sport-Modes-Music-Playback-Smart-Watch-p-2026272.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£58.30,5.0,3,2026272,Smart Watch,3,58.3,5.0,3,Premium,40.05459508644223,£
A70 1.96 inch HD Screen Heart Rate Blood Pressure SpO2 Monitor BT5.0 600mAh TWS Connection Smart Watch,https://www.banggood.com/A70-1_96-inch-HD-Screen-Heart-Rate-Blood-Pressure-SpO2-Monitor-BT5_0-600mAh-TWS-Connection-Smart-Watch-p-1993810.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175677665,£46.64,5.0,5,1993810,Smart Watch,3,46.64,5.0,5,Premium,40.09099181073704,£
XIAOMI MIJIA D20 Smart Ceiling Light 900LM 17W Ceiling Lamp AC100~240V Suitable For Corridors Balconies Entrances,https://www.banggood.com/XIAOMI-MIJIA-D20-Smart-Ceiling-Light-900LM-17W-Ceiling-Lamp-AC100~240V-Suitable-For-Corridors-Balconies-Entrances-p-2028895.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryLightsPop&trace_id=b6681764175700271,£31.09,,0,2028895,LED Lights,1,31.09,4.8344054054054055,0,Premium,38.675243243243244,£
"Modern Led Ceiling Lights, Small Led Close to Ceiling Light Fixture 32W 220V Round LED Ceiling Lamp for Bedroom Hallway Aisle Corridor Light Lighting","https://www.banggood.com/Modern-Led-Ceiling-Lights,Small-Led-Close-to-Ceiling-Light-Fixture-32W-220V-Round-LED-Ceiling-Lamp-for-Bedroom-Hallway-Aisle-Corridor-Light-Lighting-p-1998338.html?cur_warehouse=CN&ID=6297159&rmmds=CategoryLightsPop&trace_id=b6681764175700271",£23.31,4.0,2,1998338,LED Lights,1,23.31,4.0,2,Mid-range,32.03639672429482,£
Elfeland 18 Inch E27 Screw Head Fan Light Remote Control Three Color Dimming Detachable Fan Leaf Household Silent Small Fan Light,https://www.banggood.com/Elfeland-18-Inch-E27-Screw-Head-Fan-Light-Remote-Control-Three-Color-Dimming-Detachable-Fan-Leaf-Household-Silent-Small-Fan-Light-p-2011637.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=b6681764175700271,£23.31,4.72,80,2011637,LED Lights,1,23.31,4.72,80,Mid-range,39.21586897179254,£
